1.0,0.8748175334137889,0.8174470650716503,0.5570339684515606,0.49536907970887567,0.7794729685325265,0.4222826540228808,0.4038002876644877,0.7728437977506926,0.7666263770203084,0.7579133672142773
1.0,0.7798606486509229,0.645071807457692,0.8081975122446108,0.4937380459966279,0.8013671171823782,0.8018153665957357,0.4022177750503702,0.7971051722845318,0.7904598518883375,0.43114529473403945
1.0,0.7791884701171347,0.8410813095816072,0.5540258169053562,0.8222214448053189,0.8241656294598162,0.4179438177889719,0.39981978672039453,0.8219893877632859,0.8147779603514217,0.43818365283475735
1.0,0.8942951986549321,0.8537879319931799,0.8424823314809883,0.4892241627869602,0.4449674079460526,0.8512549882718204,0.8513799190339397,0.847472171898252,0.8395498878928128,0.8280523493622579
1.0,0.9014346182863897,0.6408112475697116,0.5497260868617494,0.8655712629812006,0.8725175904614323,0.4105228404562662,0.39192965193711216,0.8735271131182522,0.8647434340336196,0.8520428653542665
1.0,0.7764956071763115,0.8810952422418433,0.5470141974413776,0.4827235237427044,0.43702053807324087,0.9040795213998771,0.38602138953372545,0.9001258382649251,0.8903252657887982,0.8762813525811913
1.0,0.7753449680170023,0.8957433533909835,0.9001768115789627,0.9126972676600908,0.43181780485320065,0.3989823422215171,0.3784432789058155,0.9272382106890414,0.9162611798753657,0.9007332507360635
1.0,0.7740529779695254,0.9110867789699678,0.5402882130261194,0.9377204397466102,0.9520379883673156,0.9602235177900004,0.9610651341289018,0.9548325458740474,0.9425163694774275,0.9253643168508455
1.0,0.7726100621932692,0.631551846435946,0.9431136778443172,0.468228291278154,0.9804224807895553,0.3818784901690352,0.356749381594678,0.9828758413884473,0.35609856783541954,0.4836341991622386
1.0,0.942592535550128,0.943959018732219,0.5315527670290388,0.4618459454067321,1.0097445930141347,1.0195807446254397,0.34158897317751497,0.32318072092870315,0.9958439294426402,0.9750300561656546
1.0,0.769230769230769,0.9615384615384616,0.9898599710284887,1.0188087774294672,1.04,1.050420168067227,1.0500108248538644,1.0401721664275467,1.02284605047036,1.0
