0.0,0.24999999999999994,0.24999999999999994,497,0.497
0.01,0.2575,0.25509949005099486,504,0.504
0.02,0.26499999999999996,0.2603958416633346,499,0.499
0.03,0.27249999999999996,0.26588570286741925,490,0.49
0.04,0.27999999999999997,0.2715654952076677,513,0.513
0.05,0.2875,0.277431421446384,497,0.497
0.06,0.295,0.28347947389398165,507,0.507
0.07,0.3025,0.2897054433276942,507,0.507
0.08,0.30999999999999994,0.2961049284578696,494,0.494
0.09,0.31749999999999995,0.30267334589822426,499,0.499
0.1,0.32499999999999996,0.3094059405940594,513,0.513
0.11,0.3324999999999999,0.31629779666040897,496,0.496
0.12,0.33999999999999997,0.32334384858044163,500,0.5
0.13,0.3474999999999999,0.33053889271314774,506,0.506
0.14,0.355,0.33787759905845427,507,0.507
0.15,0.3624999999999999,0.34535452322738386,534,0.534
0.16,0.37,0.3529641185647426,537,0.537
0.17,0.37749999999999995,0.3607007483720478,539,0.539
0.18,0.3849999999999999,0.3685586981790003,500,0.5
0.19,0.39249999999999985,0.3765321880127401,501,0.501
0.2,0.39999999999999986,0.38461538461538447,497,0.497
0.21,0.4074999999999999,0.3928024135619193,498,0.498
0.22,0.4149999999999999,0.401087371232354,512,0.512
0.23,0.4224999999999999,0.4094643365941684,508,0.508
0.24,0.42999999999999994,0.4179273827534038,529,0.529
0.25,0.4374999999999999,0.426470588235294,525,0.525
0.26,0.4449999999999999,0.43508804795803663,495,0.495
0.27,0.45249999999999996,0.44377388386615707,510,0.51
0.28,0.4599999999999999,0.45252225519287836,528,0.528
0.29,0.4674999999999999,0.4613273683239553,554,0.554
0.3,0.475,0.47018348623853207,532,0.532
0.31,0.4825,0.479084937505702,532,0.532
0.32,0.48999999999999994,0.4880261248185777,567,0.567
0.33,0.4975,0.49700153305077094,562,0.562
0.34,0.5049999999999999,0.5060057368232341,571,0.571
0.35000000000000003,0.5125,0.515033407572383,562,0.562
0.36,0.5199999999999998,0.5240793201133145,567,0.567
0.37,0.5275,0.5331383586946962,573,0.573
0.38,0.5349999999999999,0.5422055225445648,590,0.59
0.39,0.5425,0.5512759309087751,580,0.58
0.4,0.5499999999999999,0.5603448275862069,565,0.565
0.41000000000000003,0.5574999999999999,0.5694075849670405,585,0.585
0.42,0.5649999999999998,0.5784597075824547,574,0.574
0.43,0.5724999999999998,0.5874968351759641,583,0.583
0.44,0.58,0.5965147453083108,622,0.622
0.45,0.5874999999999999,0.6055093555093554,581,0.581
0.46,0.5949999999999999,0.6144767249917464,597,0.597
0.47000000000000003,0.6024999999999998,0.6234130559423375,602,0.602
0.48,0.6099999999999999,0.6323146944083224,599,0.599
0.49,0.6174999999999998,0.6411781307959034,625,0.625
0.5,0.6249999999999999,0.6499999999999999,604,0.604
0.51,0.6325,0.6587770811840329,675,0.675
0.52,0.6399999999999999,0.6675062972292192,650,0.65
0.53,0.6475,0.676184713873058,652,0.652
0.54,0.6549999999999999,0.6848095385568286,645,0.645
0.55,0.6624999999999999,0.6933781190019194,694,0.694
0.56,0.6699999999999998,0.7018879415347138,626,0.626
0.5700000000000001,0.6775,0.7103366291795608,673,0.673
0.58,0.6849999999999999,0.71872193953906,683,0.683
0.59,0.6924999999999999,0.7270417624805279,687,0.687
0.6,0.6999999999999998,0.7352941176470588,668,0.668
0.61,0.7074999999999999,0.7434771518110924,689,0.689
0.62,0.7149999999999999,0.7515891360878355,693,0.693
0.63,0.7224999999999998,0.7596284630252701,673,0.673
0.64,0.73,0.7675936435868331,703,0.703
0.65,0.7374999999999999,0.775483304042179,707,0.707
0.66,0.7449999999999999,0.7832961827807189,734,0.734
0.67,0.7524999999999998,0.7910311270619088,714,0.714
0.68,0.7599999999999999,0.7986870897155359,731,0.731
0.6900000000000001,0.7674999999999998,0.8062631258044849,739,0.739
0.7000000000000001,0.775,0.8137583892617449,763,0.763
0.71,0.7824999999999998,0.8211721295126654,742,0.742
0.72,0.7899999999999999,0.8285036880927291,755,0.755
0.73,0.7974999999999999,0.8357524952704023,787,0.787
0.74,0.8049999999999998,0.8429180666838975,774,0.774
0.75,0.8124999999999999,0.8499999999999999,796,0.796
0.76,0.8199999999999998,0.8569979716024341,801,0.801
0.77,0.8274999999999998,0.8639117333165923,799,0.799
0.78,0.835,0.8707411091768216,803,0.803
0.79,0.8424999999999999,0.877485992241857,808,0.808
0.8,0.8499999999999999,0.8841463414634146,819,0.819
0.81,0.8574999999999999,0.8907221786124025,812,0.812
0.8200000000000001,0.8649999999999999,0.8972135852666823,830,0.83
0.8300000000000001,0.8724999999999998,0.9036206998638164,857,0.857
0.84,0.8799999999999998,0.9099437148217634,840,0.84
0.85,0.8874999999999997,0.9161828737300434,864,0.864
0.86,0.8949999999999998,0.9223384686134741,879,0.879
0.87,0.9025,0.9284108372701914,902,0.902
